"","Year","District","Hunters","Days","N","six_plus","Sex","n_sex","Weapon","n_weapon"
"2075",2016,"416",2055,13209,334,88,"Bulls",186,"Bow",41
"2076",2016,"416",2055,13209,334,88,"Cows",135,"Rifle",293
"2077",2016,"417",634,3886,178,62,"Bulls",71,"Bow",13
"2078",2016,"417",634,3886,178,62,"Cows",97,"Rifle",165
"2079",2016,"418",395,2402,53,29,"Bulls",41,"Bow",9
"2080",2016,"418",395,2402,53,29,"Cows",9,"Rifle",43
"2081",2016,"419",148,684,22,3,"Bulls",10,"Bow",3
"2082",2016,"419",148,684,22,3,"Cows",13,"Rifle",19
"2083",2016,"420",361,2541,79,15,"Bulls",33,"Bow",3
"2084",2016,"420",361,2541,79,15,"Cows",35,"Rifle",76
"2085",2016,"421",393,2092,106,25,"Bulls",44,"Bow",6
"2086",2016,"421",393,2092,106,25,"Cows",59,"Rifle",100
"2087",2016,"422",700,4994,203,32,"Bulls",55,"Bow",6
"2088",2016,"422",700,4994,203,32,"Cows",143,"Rifle",197
"2089",2016,"423",470,3165,94,16,"Bulls",35,"Bow",6
"2090",2016,"423",470,3165,94,16,"Cows",59,"Rifle",88
"2091",2016,"424",311,2030,19,6,"Bulls",6,"Bow",3
"2092",2016,"424",311,2030,19,6,"Cows",12,"Rifle",16
"2093",2016,"425",513,2869,32,12,"Bulls",15,"Bow",6
"2094",2016,"425",513,2869,32,12,"Cows",17,"Rifle",26
"2095",2016,"426",392,2426,82,37,"Bulls",42,"Bow",10
"2096",2016,"426",392,2426,82,37,"Cows",41,"Rifle",72
"2097",2016,"432",1093,6888,117,13,"Bulls",60,"Bow",19
"2098",2016,"432",1093,6888,117,13,"Cows",57,"Rifle",98
"2099",2016,"441",439,2999,46,18,"Bulls",22,"Bow",3
"2100",2016,"441",439,2999,46,18,"Cows",25,"Rifle",43
"2101",2016,"442",802,4846,117,40,"Bulls",55,"Bow",6
"2102",2016,"442",802,4846,117,40,"Cows",59,"Rifle",111
"2103",2016,"444",207,1216,35,10,"Bulls",10,"Bow",6
"2104",2016,"444",207,1216,35,10,"Cows",22,"Rifle",28
"2105",2016,"445",930,4631,324,85,"Bulls",119,"Bow",29
"2106",2016,"445",930,4631,324,85,"Cows",195,"Rifle",295
"2107",2016,"446",2183,12752,513,120,"Bulls",216,"Bow",57
"2108",2016,"446",2183,12752,513,120,"Cows",283,"Rifle",456
"2109",2016,"447",1110,7441,224,75,"Bulls",93,"Bow",47
"2110",2016,"447",1110,7441,224,75,"Cows",122,"Rifle",177
"2111",2016,"448",1074,6985,118,33,"Bulls",61,"Bow",25
"2112",2016,"448",1074,6985,118,33,"Cows",55,"Rifle",93
"2113",2016,"449",749,4410,105,19,"Bulls",44,"Bow",10
"2114",2016,"449",749,4410,105,19,"Cows",54,"Rifle",95
"2115",2016,"450",243,1636,38,15,"Bulls",23,"Bow",10
"2116",2016,"450",243,1636,38,15,"Cows",13,"Rifle",29
"2117",2016,"451",330,1678,100,16,"Bulls",32,"Bow",6
"2118",2016,"451",330,1678,100,16,"Cows",62,"Rifle",94
"2119",2016,"452",979,5491,180,32,"Bulls",89,"Bow",22
"2120",2016,"452",979,5491,180,32,"Cows",78,"Rifle",158
"2121",2016,"454",886,5360,126,19,"Bulls",70,"Bow",19
"2122",2016,"454",886,5360,126,19,"Cows",50,"Rifle",107
"2123",2016,"455",240,1770,91,21,"Bulls",23,"Bow",3
"2124",2016,"455",240,1770,91,21,"Cows",62,"Rifle",88
"2125",2016,"471",36,154,6,0,"Bulls",3,"Bow",3
"2126",2016,"471",36,154,6,0,"Cows",3,"Rifle",3
"2127",2016,"500",474,3165,60,20,"Bulls",29,"Bow",10
"2128",2016,"500",474,3165,60,20,"Cows",31,"Rifle",50
"2129",2016,"502",201,1280,22,7,"Bulls",10,"Bow",3
"2130",2016,"502",201,1280,22,7,"Cows",13,"Rifle",19
"2131",2016,"511",269,1528,47,10,"Bulls",28,"Bow",13
"2132",2016,"511",269,1528,47,10,"Cows",13,"Rifle",34
"2133",2016,"530",718,4516,173,40,"Bulls",79,"Bow",29
"2134",2016,"530",718,4516,173,40,"Cows",94,"Rifle",144
"2135",2016,"540",1178,7985,243,29,"Bulls",79,"Bow",7
"2136",2016,"540",1178,7985,243,29,"Cows",151,"Rifle",237
"2137",2016,"570",443,2849,97,27,"Bulls",47,"Bow",10
"2138",2016,"570",443,2849,97,27,"Cows",47,"Rifle",88
"2139",2016,"575",722,4521,137,26,"Bulls",45,"Bow",15
"2140",2016,"575",722,4521,137,26,"Cows",89,"Rifle",121
"2141",2016,"600",189,1284,3,0,"Bulls",3,"Bow",0
"2142",2016,"600",189,1284,3,0,"Cows",0,"Rifle",3
"2143",2016,"620",761,5107,150,79,"Bulls",105,"Bow",80
"2144",2016,"620",761,5107,150,79,"Cows",37,"Rifle",70
"2145",2016,"621",842,5826,200,69,"Bulls",90,"Bow",61
"2146",2016,"621",842,5826,200,69,"Cows",99,"Rifle",138
"2147",2016,"622",725,4223,248,38,"Bulls",69,"Bow",35
"2148",2016,"622",725,4223,248,38,"Cows",174,"Rifle",213
"2149",2016,"630",132,643,24,2,"Bulls",2,"Bow",2
"2150",2016,"630",132,643,24,2,"Cows",22,"Rifle",22
"2151",2016,"631",296,1945,103,30,"Bulls",39,"Bow",31
"2152",2016,"631",296,1945,103,30,"Cows",63,"Rifle",72
"2153",2016,"632",174,1147,37,6,"Bulls",17,"Bow",11
"2154",2016,"632",174,1147,37,6,"Cows",13,"Rifle",25
"2155",2016,"640",39,350,3,3,"Bulls",3,"Bow",3
"2156",2016,"640",39,350,3,3,"Cows",0,"Rifle",0
"2157",2016,"641",24,512,3,3,"Bulls",3,"Bow",0
"2158",2016,"641",24,512,3,3,"Cows",0,"Rifle",3
"2159",2016,"651",25,239,3,0,"Bulls",3,"Bow",0
"2160",2016,"651",25,239,3,0,"Cows",0,"Rifle",3
"2161",2016,"680",118,696,32,6,"Bulls",6,"Bow",6
"2162",2016,"680",118,696,32,6,"Cows",26,"Rifle",26
"2163",2016,"690",352,2256,106,39,"Bulls",39,"Bow",9
"2164",2016,"690",352,2256,106,39,"Cows",59,"Rifle",97
"2165",2016,"700",1724,12374,578,174,"Bulls",249,"Bow",129
"2166",2016,"700",1724,12374,578,174,"Cows",304,"Rifle",449
"2167",2016,"702",555,4068,104,33,"Bulls",44,"Bow",34
"2168",2016,"702",555,4068,104,33,"Cows",56,"Rifle",71
"2169",2016,"703",238,1387,21,5,"Bulls",12,"Bow",3
"2170",2016,"703",238,1387,21,5,"Cows",6,"Rifle",18
"2171",2016,"704",1119,8384,224,78,"Bulls",98,"Bow",54
"2172",2016,"704",1119,8384,224,78,"Cows",120,"Rifle",170
"2173",2016,"705",416,2923,90,24,"Bulls",43,"Bow",25
"2174",2016,"705",416,2923,90,24,"Cows",47,"Rifle",65
"2175",2017,"100",0,0,42,3,"Bulls",30,"Bow",6
"2176",2017,"100",0,0,42,3,"Cows",13,"Rifle",37
"2177",2017,"101",0,0,78,19,"Bulls",53,"Bow",20
"2178",2017,"101",0,0,78,19,"Cows",22,"Rifle",58
"2179",2017,"102",0,0,29,3,"Bulls",23,"Bow",9
"2180",2017,"102",0,0,29,3,"Cows",6,"Rifle",20
"2181",2017,"103",0,0,47,10,"Bulls",30,"Bow",12
"2182",2017,"103",0,0,47,10,"Cows",14,"Rifle",35
"2183",2017,"104",0,0,52,17,"Bulls",42,"Bow",6
"2184",2017,"104",0,0,52,17,"Cows",8,"Rifle",46
"2185",2017,"109",0,0,25,3,"Bulls",12,"Bow",2
"2186",2017,"109",0,0,25,3,"Cows",14,"Rifle",23
"2187",2017,"110",0,0,29,12,"Bulls",26,"Bow",12
"2188",2017,"110",0,0,29,12,"Cows",3,"Rifle",17
"2189",2017,"120",0,0,27,3,"Bulls",27,"Bow",0
"2190",2017,"120",0,0,27,3,"Cows",0,"Rifle",27
"2191",2017,"121",0,0,248,29,"Bulls",110,"Bow",43
"2192",2017,"121",0,0,248,29,"Cows",136,"Rifle",205
"2193",2017,"122",0,0,40,6,"Bulls",25,"Bow",14
"2194",2017,"122",0,0,40,6,"Cows",15,"Rifle",26
"2195",2017,"123",0,0,66,11,"Bulls",36,"Bow",11
"2196",2017,"123",0,0,66,11,"Cows",30,"Rifle",55
"2197",2017,"124",0,0,28,0,"Bulls",12,"Bow",0
"2198",2017,"124",0,0,28,0,"Cows",17,"Rifle",28
"2199",2017,"130",0,0,60,17,"Bulls",55,"Bow",3
"2200",2017,"130",0,0,60,17,"Cows",5,"Rifle",57
"2201",2017,"132",0,0,20,9,"Bulls",11,"Bow",6
"2202",2017,"132",0,0,20,9,"Cows",9,"Rifle",14
"2203",2017,"140",0,0,21,14,"Bulls",20,"Bow",12
"2204",2017,"140",0,0,21,14,"Cows",1,"Rifle",10
"2205",2017,"141",0,0,12,6,"Bulls",12,"Bow",0
"2206",2017,"141",0,0,12,6,"Cows",0,"Rifle",12
"2207",2017,"150",0,0,55,35,"Bulls",52,"Bow",9
"2208",2017,"150",0,0,55,35,"Cows",3,"Rifle",47
"2209",2017,"151",0,0,14,6,"Bulls",14,"Bow",0
"2210",2017,"151",0,0,14,6,"Cows",0,"Rifle",14
"2211",2017,"170",0,0,39,6,"Bulls",14,"Bow",3
"2212",2017,"170",0,0,39,6,"Cows",25,"Rifle",37
"2213",2017,"200",0,0,32,6,"Bulls",29,"Bow",0
"2214",2017,"200",0,0,32,6,"Cows",3,"Rifle",32
"2215",2017,"201",0,0,105,14,"Bulls",66,"Bow",14
"2216",2017,"201",0,0,105,14,"Cows",36,"Rifle",91
"2217",2017,"202",0,0,65,9,"Bulls",47,"Bow",6
"2218",2017,"202",0,0,65,9,"Cows",17,"Rifle",60
"2219",2017,"203",0,0,67,9,"Bulls",57,"Bow",12
"2220",2017,"203",0,0,67,9,"Cows",10,"Rifle",56
"2221",2017,"204",0,0,136,17,"Bulls",71,"Bow",17
"2222",2017,"204",0,0,136,17,"Cows",61,"Rifle",119
"2223",2017,"210",0,0,427,57,"Bulls",166,"Bow",29
"2224",2017,"210",0,0,427,57,"Cows",256,"Rifle",397
"2225",2017,"211",0,0,106,40,"Bulls",70,"Bow",29
"2226",2017,"211",0,0,106,40,"Cows",34,"Rifle",78
"2227",2017,"212",0,0,277,50,"Bulls",170,"Bow",23
"2228",2017,"212",0,0,277,50,"Cows",101,"Rifle",255
"2229",2017,"213",0,0,144,14,"Bulls",57,"Bow",14
"2230",2017,"213",0,0,144,14,"Cows",70,"Rifle",130
"2231",2017,"214",0,0,119,20,"Bulls",82,"Bow",9
"2232",2017,"214",0,0,119,20,"Cows",36,"Rifle",111
"2233",2017,"215",0,0,938,109,"Bulls",420,"Bow",82
"2234",2017,"215",0,0,938,109,"Cows",498,"Rifle",856
"2235",2017,"216",0,0,72,19,"Bulls",40,"Bow",12
"2236",2017,"216",0,0,72,19,"Cows",31,"Rifle",60
"2237",2017,"217",0,0,234,37,"Bulls",71,"Bow",13
"2238",2017,"217",0,0,234,37,"Cows",159,"Rifle",221
"2239",2017,"240",0,0,234,26,"Bulls",99,"Bow",38
"2240",2017,"240",0,0,234,26,"Cows",132,"Rifle",196
"2241",2017,"250",0,0,27,20,"Bulls",27,"Bow",13
"2242",2017,"250",0,0,27,20,"Cows",0,"Rifle",14
"2243",2017,"260",0,0,42,8,"Bulls",26,"Bow",18
"2244",2017,"260",0,0,42,8,"Cows",17,"Rifle",24
"2245",2017,"261",0,0,118,23,"Bulls",77,"Bow",10
"2246",2017,"261",0,0,118,23,"Cows",37,"Rifle",107
"2247",2017,"262",0,0,76,4,"Bulls",4,"Bow",5
"2248",2017,"262",0,0,76,4,"Cows",71,"Rifle",70
"2249",2017,"270",0,0,519,106,"Bulls",389,"Bow",51
"2250",2017,"270",0,0,519,106,"Cows",126,"Rifle",468
"2251",2017,"280",0,0,23,3,"Bulls",11,"Bow",3
"2252",2017,"280",0,0,23,3,"Cows",11,"Rifle",20
"2253",2017,"281",0,0,155,34,"Bulls",100,"Bow",14
"2254",2017,"281",0,0,155,34,"Cows",52,"Rifle",141
"2255",2017,"282",0,0,22,4,"Bulls",15,"Bow",3
"2256",2017,"282",0,0,22,4,"Cows",7,"Rifle",19
"2257",2017,"283",0,0,119,29,"Bulls",72,"Bow",15
"2258",2017,"283",0,0,119,29,"Cows",45,"Rifle",104
"2259",2017,"284",0,0,35,12,"Bulls",23,"Bow",9
"2260",2017,"284",0,0,35,12,"Cows",12,"Rifle",27
"2261",2017,"285",0,0,110,26,"Bulls",83,"Bow",14
"2262",2017,"285",0,0,110,26,"Cows",27,"Rifle",95
"2263",2017,"290",0,0,92,14,"Bulls",23,"Bow",14
"2264",2017,"290",0,0,92,14,"Cows",61,"Rifle",77
"2265",2017,"291",0,0,262,52,"Bulls",128,"Bow",16
"2266",2017,"291",0,0,262,52,"Cows",130,"Rifle",246
"2267",2017,"292",0,0,138,25,"Bulls",99,"Bow",12
"2268",2017,"292",0,0,138,25,"Cows",39,"Rifle",125
"2269",2017,"293",0,0,179,45,"Bulls",127,"Bow",34
"2270",2017,"293",0,0,179,45,"Cows",44,"Rifle",145
"2271",2017,"298",0,0,127,17,"Bulls",46,"Bow",9
"2272",2017,"298",0,0,127,17,"Cows",78,"Rifle",118
"2273",2017,"300",0,0,288,43,"Bulls",140,"Bow",23
"2274",2017,"300",0,0,288,43,"Cows",134,"Rifle",266
"2275",2017,"301",0,0,153,49,"Bulls",83,"Bow",29
"2276",2017,"301",0,0,153,49,"Cows",67,"Rifle",124
"2277",2017,"302",0,0,213,37,"Bulls",108,"Bow",20
"2278",2017,"302",0,0,213,37,"Cows",91,"Rifle",193
"2279",2017,"309",0,0,132,43,"Bulls",66,"Bow",23
"2280",2017,"309",0,0,132,43,"Cows",61,"Rifle",110
"2281",2017,"310",0,0,137,61,"Bulls",111,"Bow",42
"2282",2017,"310",0,0,137,61,"Cows",26,"Rifle",95
"2283",2017,"311",0,0,648,111,"Bulls",179,"Bow",35
"2284",2017,"311",0,0,648,111,"Cows",437,"Rifle",613
"2285",2017,"312",0,0,587,178,"Bulls",255,"Bow",30
"2286",2017,"312",0,0,587,178,"Cows",301,"Rifle",557
"2287",2017,"313",0,0,364,151,"Bulls",305,"Bow",40
"2288",2017,"313",0,0,364,151,"Cows",56,"Rifle",324
"2289",2017,"314",0,0,430,154,"Bulls",232,"Bow",57
"2290",2017,"314",0,0,430,154,"Cows",189,"Rifle",373
"2291",2017,"315",0,0,455,105,"Bulls",205,"Bow",44
"2292",2017,"315",0,0,455,105,"Cows",236,"Rifle",411
"2293",2017,"316",0,0,23,11,"Bulls",23,"Bow",0
"2294",2017,"316",0,0,23,11,"Cows",0,"Rifle",23
"2295",2017,"317",0,0,350,105,"Bulls",229,"Bow",42
"2296",2017,"317",0,0,350,105,"Cows",117,"Rifle",308
"2297",2017,"318",0,0,220,23,"Bulls",123,"Bow",37
"2298",2017,"318",0,0,220,23,"Cows",92,"Rifle",183
"2299",2017,"319",0,0,320,66,"Bulls",190,"Bow",47
"2300",2017,"319",0,0,320,66,"Cows",116,"Rifle",273
"2301",2017,"320",0,0,217,51,"Bulls",117,"Bow",23
"2302",2017,"320",0,0,217,51,"Cows",91,"Rifle",194
"2303",2017,"321",0,0,170,29,"Bulls",70,"Bow",35
"2304",2017,"321",0,0,170,29,"Cows",91,"Rifle",135
"2305",2017,"322",0,0,209,46,"Bulls",109,"Bow",11
"2306",2017,"322",0,0,209,46,"Cows",83,"Rifle",197
"2307",2017,"323",0,0,193,40,"Bulls",103,"Bow",32
"2308",2017,"323",0,0,193,40,"Cows",82,"Rifle",161
"2309",2017,"324",0,0,328,60,"Bulls",158,"Bow",70
"2310",2017,"324",0,0,328,60,"Cows",165,"Rifle",258
"2311",2017,"325",0,0,491,66,"Bulls",190,"Bow",29
"2312",2017,"325",0,0,491,66,"Cows",272,"Rifle",463
"2313",2017,"326",0,0,151,26,"Bulls",63,"Bow",9
"2314",2017,"326",0,0,151,26,"Cows",85,"Rifle",143
"2315",2017,"327",0,0,251,59,"Bulls",122,"Bow",46
"2316",2017,"327",0,0,251,59,"Cows",129,"Rifle",205
"2317",2017,"328",0,0,189,52,"Bulls",112,"Bow",20
"2318",2017,"328",0,0,189,52,"Cows",75,"Rifle",169
"2319",2017,"329",0,0,734,80,"Bulls",226,"Bow",41
"2320",2017,"329",0,0,734,80,"Cows",488,"Rifle",694
"2321",2017,"330",0,0,137,26,"Bulls",71,"Bow",14
"2322",2017,"330",0,0,137,26,"Cows",63,"Rifle",123
"2323",2017,"331",0,0,307,69,"Bulls",198,"Bow",37
"2324",2017,"331",0,0,307,69,"Cows",103,"Rifle",270
"2325",2017,"332",0,0,277,57,"Bulls",160,"Bow",43
"2326",2017,"332",0,0,277,57,"Cows",113,"Rifle",235
"2327",2017,"333",0,0,229,40,"Bulls",94,"Bow",29
"2328",2017,"333",0,0,229,40,"Cows",118,"Rifle",200
"2329",2017,"334",0,0,102,20,"Bulls",62,"Bow",38
"2330",2017,"334",0,0,102,20,"Cows",37,"Rifle",64
"2331",2017,"335",0,0,320,54,"Bulls",195,"Bow",49
"2332",2017,"335",0,0,320,54,"Cows",117,"Rifle",271
"2333",2017,"339",0,0,102,12,"Bulls",39,"Bow",12
