"Year","District","Species","Hunters","T_harvest","Bucks","Does","Bow","Rifle","four_plus","ung","Bulls","Cows","six_plus","p_success"
2015,"302","wt",NA,28,12,14,0,28,6,"deer",NA,NA,NA,NA
2015,"309","all_deer",NA,395,170,209,73,322,145,"deer",NA,NA,NA,NA
2015,"309","md",NA,17,17,0,0,17,6,"deer",NA,NA,NA,NA
2015,"309","wt",NA,378,152,209,73,305,139,"deer",NA,NA,NA,NA
2015,"310","all_deer",NA,39,23,16,4,34,17,"deer",NA,NA,NA,NA
2015,"310","md",NA,20,17,3,3,17,11,"deer",NA,NA,NA,NA
2015,"310","wt",NA,19,6,13,2,17,6,"deer",NA,NA,NA,NA
2015,"311","all_deer",NA,928,542,370,78,845,370,"deer",NA,NA,NA,NA
2015,"311","md",NA,268,227,42,14,254,141,"deer",NA,NA,NA,NA
2015,"311","wt",NA,657,316,328,63,591,230,"deer",NA,NA,NA,NA
2015,"312","all_deer",NA,1387,543,820,178,1203,391,"deer",NA,NA,NA,NA
2015,"312","md",NA,152,144,7,12,140,83,"deer",NA,NA,NA,NA
2015,"312","wt",NA,1235,399,813,166,1063,308,"deer",NA,NA,NA,NA
2015,"313","all_deer",NA,305,255,50,6,299,166,"deer",NA,NA,NA,NA
2015,"313","md",NA,206,206,0,0,206,126,"deer",NA,NA,NA,NA
2015,"313","wt",NA,99,49,50,6,93,40,"deer",NA,NA,NA,NA
2015,"314","all_deer",NA,479,347,124,28,448,248,"deer",NA,NA,NA,NA
2015,"314","md",NA,186,186,0,6,180,123,"deer",NA,NA,NA,NA
2015,"314","wt",NA,293,161,124,22,268,125,"deer",NA,NA,NA,NA
2015,"315","all_deer",NA,865,547,311,25,840,364,"deer",NA,NA,NA,NA
2015,"315","md",NA,246,243,3,9,238,137,"deer",NA,NA,NA,NA
2015,"315","wt",NA,619,304,308,17,602,226,"deer",NA,NA,NA,NA
2015,"316","all_deer",NA,27,22,6,0,27,13,"deer",NA,NA,NA,NA
2015,"316","md",NA,22,22,0,0,22,13,"deer",NA,NA,NA,NA
2015,"316","wt",NA,6,0,6,0,6,0,"deer",NA,NA,NA,NA
2015,"317","all_deer",NA,740,378,360,53,684,266,"deer",NA,NA,NA,NA
2015,"317","md",NA,163,160,3,0,163,105,"deer",NA,NA,NA,NA
2015,"317","wt",NA,577,218,357,53,521,160,"deer",NA,NA,NA,NA
2015,"318","all_deer",NA,127,114,13,10,117,39,"deer",NA,NA,NA,NA
2015,"318","md",NA,110,104,5,7,102,32,"deer",NA,NA,NA,NA
2015,"318","wt",NA,18,9,8,3,15,7,"deer",NA,NA,NA,NA
2015,"319","all_deer",NA,128,87,39,18,108,27,"deer",NA,NA,NA,NA
2015,"319","md",NA,103,77,24,15,86,20,"deer",NA,NA,NA,NA
2015,"319","wt",NA,25,9,16,3,22,7,"deer",NA,NA,NA,NA
2015,"320","all_deer",NA,778,370,393,90,688,245,"deer",NA,NA,NA,NA
2015,"320","md",NA,135,129,6,3,132,52,"deer",NA,NA,NA,NA
2015,"320","wt",NA,643,241,387,87,556,194,"deer",NA,NA,NA,NA
2015,"321","all_deer",NA,58,31,27,5,53,23,"deer",NA,NA,NA,NA
2015,"321","md",NA,9,6,3,3,6,6,"deer",NA,NA,NA,NA
2015,"321","wt",NA,49,25,24,2,47,17,"deer",NA,NA,NA,NA
2015,"322","all_deer",NA,1085,456,609,87,996,347,"deer",NA,NA,NA,NA
2015,"322","md",NA,163,155,8,6,157,87,"deer",NA,NA,NA,NA
2015,"322","wt",NA,922,301,601,81,839,261,"deer",NA,NA,NA,NA
2015,"323","all_deer",NA,97,77,20,17,80,43,"deer",NA,NA,NA,NA
2015,"323","md",NA,49,43,6,11,37,17,"deer",NA,NA,NA,NA
2015,"323","wt",NA,48,34,14,6,43,26,"deer",NA,NA,NA,NA
2015,"324","all_deer",NA,116,80,36,3,112,51,"deer",NA,NA,NA,NA
2015,"324","md",NA,50,50,0,0,50,30,"deer",NA,NA,NA,NA
2015,"324","wt",NA,66,30,36,3,62,21,"deer",NA,NA,NA,NA
2015,"325","all_deer",NA,636,466,164,45,589,277,"deer",NA,NA,NA,NA
2015,"325","md",NA,263,260,3,11,249,100,"deer",NA,NA,NA,NA
2015,"325","wt",NA,373,206,161,33,340,177,"deer",NA,NA,NA,NA
2015,"326","all_deer",NA,210,151,53,11,199,105,"deer",NA,NA,NA,NA
2015,"326","md",NA,97,95,3,3,95,57,"deer",NA,NA,NA,NA
2015,"326","wt",NA,112,56,50,8,104,48,"deer",NA,NA,NA,NA
2015,"327","all_deer",NA,97,88,9,9,88,43,"deer",NA,NA,NA,NA
2015,"327","md",NA,83,77,6,6,77,34,"deer",NA,NA,NA,NA
2015,"327","wt",NA,14,11,3,3,11,9,"deer",NA,NA,NA,NA
2015,"328","all_deer",NA,47,36,11,8,39,20,"deer",NA,NA,NA,NA
2015,"328","md",NA,31,29,3,3,29,17,"deer",NA,NA,NA,NA
2015,"328","wt",NA,16,8,8,6,11,3,"deer",NA,NA,NA,NA
2015,"329","all_deer",NA,157,118,32,11,145,79,"deer",NA,NA,NA,NA
2015,"329","md",NA,74,70,3,11,63,38,"deer",NA,NA,NA,NA
2015,"329","wt",NA,82,48,29,0,82,41,"deer",NA,NA,NA,NA
2015,"330","all_deer",NA,314,214,97,19,289,120,"deer",NA,NA,NA,NA
2015,"330","md",NA,154,148,6,11,137,71,"deer",NA,NA,NA,NA
2015,"330","wt",NA,160,66,91,8,152,49,"deer",NA,NA,NA,NA
2015,"331","all_deer",NA,536,379,156,10,526,159,"deer",NA,NA,NA,NA
2015,"331","md",NA,334,275,58,2,332,92,"deer",NA,NA,NA,NA
2015,"331","wt",NA,202,104,98,8,194,67,"deer",NA,NA,NA,NA
2015,"332","all_deer",NA,80,57,23,31,49,34,"deer",NA,NA,NA,NA
2015,"332","md",NA,57,43,14,26,32,23,"deer",NA,NA,NA,NA
2015,"332","wt",NA,23,14,8,6,17,12,"deer",NA,NA,NA,NA
2015,"333","all_deer",NA,762,400,341,16,747,247,"deer",NA,NA,NA,NA
2015,"333","md",NA,122,121,2,0,122,49,"deer",NA,NA,NA,NA
2015,"333","wt",NA,640,279,339,16,624,199,"deer",NA,NA,NA,NA
2015,"334","all_deer",NA,37,29,8,17,20,12,"deer",NA,NA,NA,NA
2015,"334","md",NA,26,23,3,11,14,9,"deer",NA,NA,NA,NA
2015,"334","wt",NA,11,6,6,6,6,3,"deer",NA,NA,NA,NA
2015,"335","all_deer",NA,284,238,46,21,263,96,"deer",NA,NA,NA,NA
2015,"335","md",NA,207,195,11,14,193,70,"deer",NA,NA,NA,NA
2015,"335","wt",NA,77,42,35,7,70,26,"deer",NA,NA,NA,NA
2015,"339","all_deer",NA,163,138,22,5,158,57,"deer",NA,NA,NA,NA
2015,"339","md",NA,117,117,0,5,112,47,"deer",NA,NA,NA,NA
2015,"339","wt",NA,46,21,22,0,46,10,"deer",NA,NA,NA,NA
2015,"340","all_deer",NA,968,569,374,59,909,320,"deer",NA,NA,NA,NA
2015,"340","md",NA,278,273,2,17,261,91,"deer",NA,NA,NA,NA
2015,"340","wt",NA,691,295,372,42,649,228,"deer",NA,NA,NA,NA
2015,"341","all_deer",NA,145,131,14,0,142,37,"deer",NA,NA,NA,NA
2015,"341","md",NA,118,118,0,0,115,32,"deer",NA,NA,NA,NA
2015,"341","wt",NA,28,14,14,0,28,5,"deer",NA,NA,NA,NA
2015,"343","all_deer",NA,251,201,47,25,226,96,"deer",NA,NA,NA,NA
2015,"343","md",NA,166,160,6,17,149,70,"deer",NA,NA,NA,NA
2015,"343","wt",NA,85,40,41,8,77,27,"deer",NA,NA,NA,NA
2015,"350","all_deer",NA,143,125,18,3,140,49,"deer",NA,NA,NA,NA
2015,"350","md",NA,86,86,0,0,86,29,"deer",NA,NA,NA,NA
2015,"350","wt",NA,57,39,18,3,54,20,"deer",NA,NA,NA,NA
2015,"360","all_deer",NA,521,315,195,36,482,189,"deer",NA,NA,NA,NA
2015,"360","md",NA,196,187,6,14,182,102,"deer",NA,NA,NA,NA
2015,"360","wt",NA,325,127,189,22,300,87,"deer",NA,NA,NA,NA
2015,"361","all_deer",NA,32,23,9,11,20,12,"deer",NA,NA,NA,NA
2015,"361","md",NA,29,23,6,11,17,12,"deer",NA,NA,NA,NA
2015,"361","wt",NA,3,0,3,0,3,0,"deer",NA,NA,NA,NA
2015,"362","all_deer",NA,66,56,10,3,63,31,"deer",NA,NA,NA,NA
2015,"362","md",NA,51,49,3,3,49,29,"deer",NA,NA,NA,NA
2015,"362","wt",NA,15,7,7,0,15,3,"deer",NA,NA,NA,NA
2015,"370","all_deer",NA,79,61,19,0,79,32,"deer",NA,NA,NA,NA
2015,"370","md",NA,46,46,0,0,46,23,"deer",NA,NA,NA,NA
2015,"370","wt",NA,33,14,19,0,33,9,"deer",NA,NA,NA,NA
2015,"380","all_deer",NA,907,618,276,66,841,264,"deer",NA,NA,NA,NA
2015,"380","md",NA,422,389,29,17,406,102,"deer",NA,NA,NA,NA
2015,"380","wt",NA,485,229,247,49,435,162,"deer",NA,NA,NA,NA
2015,"388","all_deer",NA,196,89,108,8,189,65,"deer",NA,NA,NA,NA
2015,"388","md",NA,80,30,50,5,75,18,"deer",NA,NA,NA,NA
2015,"388","wt",NA,116,59,57,3,113,47,"deer",NA,NA,NA,NA
2015,"390","all_deer",NA,168,131,34,8,160,65,"deer",NA,NA,NA,NA
2015,"390","md",NA,92,89,3,4,88,44,"deer",NA,NA,NA,NA
2015,"390","wt",NA,77,42,32,5,72,22,"deer",NA,NA,NA,NA
2015,"391","all_deer",NA,411,306,96,26,385,153,"deer",NA,NA,NA,NA
2015,"391","md",NA,215,205,8,17,198,86,"deer",NA,NA,NA,NA
2015,"391","wt",NA,196,101,87,8,188,67,"deer",NA,NA,NA,NA
2015,"392","all_deer",NA,429,387,39,36,389,181,"deer",NA,NA,NA,NA
2015,"392","md",NA,333,330,3,26,303,140,"deer",NA,NA,NA,NA
2015,"392","wt",NA,96,57,36,10,86,42,"deer",NA,NA,NA,NA
2015,"393","all_deer",NA,469,332,132,41,425,185,"deer",NA,NA,NA,NA
2015,"393","md",NA,194,183,11,6,185,88,"deer",NA,NA,NA,NA
2015,"393","wt",NA,276,149,121,35,240,97,"deer",NA,NA,NA,NA
2015,"400","all_deer",NA,557,545,12,12,545,327,"deer",NA,NA,NA,NA
2015,"400","md",NA,451,445,6,9,442,241,"deer",NA,NA,NA,NA
2015,"400","wt",NA,106,101,6,3,103,86,"deer",NA,NA,NA,NA
2015,"401","all_deer",NA,845,734,108,14,830,528,"deer",NA,NA,NA,NA
2015,"401","md",NA,614,516,98,11,603,347,"deer",NA,NA,NA,NA
2015,"401","wt",NA,231,218,10,3,228,181,"deer",NA,NA,NA,NA
2015,"403","all_deer",NA,228,146,81,2,226,69,"deer",NA,NA,NA,NA
2015,"403","md",NA,183,117,64,0,183,46,"deer",NA,NA,NA,NA
2015,"403","wt",NA,45,29,16,2,44,23,"deer",NA,NA,NA,NA
2015,"404","all_deer",NA,925,850,69,20,902,511,"deer",NA,NA,NA,NA
2015,"404","md",NA,428,422,6,3,422,207,"deer",NA,NA,NA,NA
2015,"404","wt",NA,497,428,63,17,480,304,"deer",NA,NA,NA,NA
2015,"405","all_deer",NA,563,441,122,10,553,234,"deer",NA,NA,NA,NA
2015,"405","md",NA,507,396,111,7,500,204,"deer",NA,NA,NA,NA
2015,"405","wt",NA,56,45,11,3,53,31,"deer",NA,NA,NA,NA
2015,"406","all_deer",NA,469,371,95,6,463,233,"deer",NA,NA,NA,NA
2015,"406","md",NA,279,216,63,6,273,130,"deer",NA,NA,NA,NA
2015,"406","wt",NA,190,155,32,0,190,103,"deer",NA,NA,NA,NA
2015,"410","all_deer",NA,755,752,3,9,746,426,"deer",NA,NA,NA,NA
2015,"410","md",NA,675,675,0,6,669,368,"deer",NA,NA,NA,NA
2015,"410","wt",NA,80,77,3,3,77,57,"deer",NA,NA,NA,NA
2015,"411","all_deer",NA,1493,1296,186,72,1418,934,"deer",NA,NA,NA,NA
2015,"411","md",NA,592,588,1,3,586,375,"deer",NA,NA,NA,NA
2015,"411","wt",NA,902,709,184,69,832,559,"deer",NA,NA,NA,NA
2015,"412","all_deer",NA,759,726,33,6,754,534,"deer",NA,NA,NA,NA
2015,"412","md",NA,461,461,0,6,455,317,"deer",NA,NA,NA,NA
2015,"412","wt",NA,299,266,33,0,299,217,"deer",NA,NA,NA,NA
2015,"413","all_deer",NA,1095,923,166,33,1062,498,"deer",NA,NA,NA,NA
2015,"413","md",NA,722,619,103,24,698,303,"deer",NA,NA,NA,NA
2015,"413","wt",NA,373,305,62,9,364,196,"deer",NA,NA,NA,NA
2015,"415","all_deer",NA,34,34,0,0,34,17,"deer",NA,NA,NA,NA
2015,"415","md",NA,23,23,0,0,23,12,"deer",NA,NA,NA,NA
2015,"415","wt",NA,12,12,0,0,12,6,"deer",NA,NA,NA,NA
2015,"416","all_deer",NA,305,245,58,27,277,122,"deer",NA,NA,NA,NA
2015,"416","md",NA,179,173,6,18,159,79,"deer",NA,NA,NA,NA
2015,"416","wt",NA,126,72,53,9,117,43,"deer",NA,NA,NA,NA
2015,"417","all_deer",NA,450,444,3,3,447,351,"deer",NA,NA,NA,NA
2015,"417","md",NA,407,401,3,3,404,311,"deer",NA,NA,NA,NA
2015,"417","wt",NA,43,43,0,0,43,40,"deer",NA,NA,NA,NA
2015,"418","all_deer",NA,280,263,17,11,269,151,"deer",NA,NA,NA,NA
2015,"418","md",NA,175,172,3,6,169,86,"deer",NA,NA,NA,NA
2015,"418","wt",NA,105,91,14,6,100,65,"deer",NA,NA,NA,NA
2015,"419","all_deer",NA,281,270,9,0,278,175,"deer",NA,NA,NA,NA
2015,"419","md",NA,227,221,6,0,227,144,"deer",NA,NA,NA,NA
2015,"419","wt",NA,52,49,3,0,52,32,"deer",NA,NA,NA,NA
2015,"420","all_deer",NA,69,60,9,9,60,40,"deer",NA,NA,NA,NA
2015,"420","md",NA,46,46,0,3,43,32,"deer",NA,NA,NA,NA
2015,"420","wt",NA,23,14,9,6,17,9,"deer",NA,NA,NA,NA
2015,"421","all_deer",NA,270,259,11,6,264,119,"deer",NA,NA,NA,NA
2015,"421","md",NA,197,194,3,6,191,74,"deer",NA,NA,NA,NA
2015,"421","wt",NA,73,65,8,0,73,45,"deer",NA,NA,NA,NA
2015,"422","all_deer",NA,172,158,11,3,169,106,"deer",NA,NA,NA,NA
2015,"422","md",NA,72,72,0,0,72,40,"deer",NA,NA,NA,NA
2015,"422","wt",NA,100,86,11,3,97,66,"deer",NA,NA,NA,NA
2015,"423","all_deer",NA,213,201,11,6,207,111,"deer",NA,NA,NA,NA
2015,"423","md",NA,134,134,0,0,134,63,"deer",NA,NA,NA,NA
2015,"423","wt",NA,79,68,11,6,73,48,"deer",NA,NA,NA,NA
2015,"424","all_deer",NA,55,55,0,0,55,23,"deer",NA,NA,NA,NA
2015,"424","md",NA,37,37,0,0,37,14,"deer",NA,NA,NA,NA
2015,"424","wt",NA,17,17,0,0,17,9,"deer",NA,NA,NA,NA
2015,"425","all_deer",NA,130,119,12,2,128,62,"deer",NA,NA,NA,NA
2015,"425","md",NA,63,63,0,0,63,23,"deer",NA,NA,NA,NA
2015,"425","wt",NA,67,56,12,2,65,39,"deer",NA,NA,NA,NA
2015,"426","all_deer",NA,569,569,0,6,564,429,"deer",NA,NA,NA,NA
2015,"426","md",NA,544,544,0,0,544,404,"deer",NA,NA,NA,NA
2015,"426","wt",NA,26,26,0,6,20,26,"deer",NA,NA,NA,NA
2015,"432","all_deer",NA,346,332,14,14,332,223,"deer",NA,NA,NA,NA
2015,"432","md",NA,284,281,3,14,270,175,"deer",NA,NA,NA,NA
2015,"432","wt",NA,62,51,11,0,62,48,"deer",NA,NA,NA,NA
2015,"441","all_deer",NA,301,242,53,6,295,192,"deer",NA,NA,NA,NA
2015,"441","md",NA,98,97,2,0,98,85,"deer",NA,NA,NA,NA
2015,"441","wt",NA,203,145,52,6,197,108,"deer",NA,NA,NA,NA
2015,"442","all_deer",NA,151,135,16,0,151,98,"deer",NA,NA,NA,NA
2015,"442","md",NA,80,80,0,0,80,55,"deer",NA,NA,NA,NA
2015,"442","wt",NA,70,54,16,0,70,43,"deer",NA,NA,NA,NA
2015,"444","all_deer",NA,532,301,219,34,498,241,"deer",NA,NA,NA,NA
2015,"444","md",NA,89,89,0,3,86,55,"deer",NA,NA,NA,NA
2015,"444","wt",NA,443,212,219,31,412,186,"deer",NA,NA,NA,NA
2015,"445","all_deer",NA,581,547,34,26,553,362,"deer",NA,NA,NA,NA
2015,"445","md",NA,309,309,0,11,298,175,"deer",NA,NA,NA,NA
2015,"445","wt",NA,272,238,34,14,255,187,"deer",NA,NA,NA,NA
2015,"446","all_deer",NA,415,327,88,27,387,195,"deer",NA,NA,NA,NA
2015,"446","md",NA,188,182,6,23,166,92,"deer",NA,NA,NA,NA
2015,"446","wt",NA,226,145,82,4,222,103,"deer",NA,NA,NA,NA
2015,"447","all_deer",NA,994,954,37,29,962,612,"deer",NA,NA,NA,NA
2015,"447","md",NA,741,735,6,14,727,451,"deer",NA,NA,NA,NA
2015,"447","wt",NA,250,218,32,14,236,161,"deer",NA,NA,NA,NA
2015,"448","all_deer",NA,196,180,13,11,184,120,"deer",NA,NA,NA,NA
2015,"448","md",NA,153,149,1,9,144,94,"deer",NA,NA,NA,NA
2015,"448","wt",NA,43,32,12,3,40,26,"deer",NA,NA,NA,NA
2015,"449","all_deer",NA,231,206,23,3,229,123,"deer",NA,NA,NA,NA
2015,"449","md",NA,152,152,0,3,149,80,"deer",NA,NA,NA,NA
2015,"449","wt",NA,80,55,23,0,80,43,"deer",NA,NA,NA,NA
2015,"450","all_deer",NA,220,186,34,0,220,132,"deer",NA,NA,NA,NA
2015,"450","md",NA,72,72,0,0,72,37,"deer",NA,NA,NA,NA
2015,"450","wt",NA,148,115,34,0,148,94,"deer",NA,NA,NA,NA
2015,"452","all_deer",NA,118,100,15,5,113,77,"deer",NA,NA,NA,NA
2015,"452","md",NA,46,46,0,3,43,29,"deer",NA,NA,NA,NA
2015,"452","wt",NA,72,54,15,2,70,49,"deer",NA,NA,NA,NA
2015,"454","all_deer",NA,193,163,30,14,179,83,"deer",NA,NA,NA,NA
2015,"454","md",NA,123,120,3,12,112,60,"deer",NA,NA,NA,NA
2015,"454","wt",NA,70,43,27,3,67,23,"deer",NA,NA,NA,NA
2015,"455","all_deer",NA,40,37,3,6,34,34,"deer",NA,NA,NA,NA
2015,"455","md",NA,12,12,0,0,12,12,"deer",NA,NA,NA,NA
2015,"455","wt",NA,28,25,3,6,23,23,"deer",NA,NA,NA,NA
2015,"471","all_deer",NA,356,353,3,0,350,235,"deer",NA,NA,NA,NA
2015,"471","md",NA,339,336,3,0,333,221,"deer",NA,NA,NA,NA
2015,"471","wt",NA,17,17,0,0,17,14,"deer",NA,NA,NA,NA
2015,"500","all_deer",NA,863,820,43,7,853,407,"deer",NA,NA,NA,NA
2015,"500","md",NA,708,697,12,4,704,312,"deer",NA,NA,NA,NA
2015,"500","wt",NA,155,123,32,3,149,95,"deer",NA,NA,NA,NA
2015,"502","all_deer",NA,717,644,71,17,700,325,"deer",NA,NA,NA,NA
2015,"502","md",NA,474,468,6,3,471,230,"deer",NA,NA,NA,NA
2015,"502","wt",NA,243,175,65,14,229,95,"deer",NA,NA,NA,NA
2015,"510","all_deer",NA,273,258,16,6,268,145,"deer",NA,NA,NA,NA
2015,"510","md",NA,214,212,2,0,214,109,"deer",NA,NA,NA,NA
2015,"510","wt",NA,60,46,14,6,54,36,"deer",NA,NA,NA,NA
2015,"511","all_deer",NA,281,264,14,0,281,172,"deer",NA,NA,NA,NA
2015,"511","md",NA,181,181,0,0,181,100,"deer",NA,NA,NA,NA
2015,"511","wt",NA,100,83,14,0,100,72,"deer",NA,NA,NA,NA
2015,"520","all_deer",NA,909,660,238,11,899,436,"deer",NA,NA,NA,NA
2015,"520","md",NA,253,247,3,0,253,135,"deer",NA,NA,NA,NA
2015,"520","wt",NA,657,413,236,11,646,301,"deer",NA,NA,NA,NA
2015,"530","all_deer",NA,557,498,56,29,529,337,"deer",NA,NA,NA,NA
2015,"530","md",NA,387,368,17,23,364,234,"deer",NA,NA,NA,NA
2015,"530","wt",NA,170,130,39,6,165,102,"deer",NA,NA,NA,NA
2015,"540","all_deer",NA,238,207,31,5,234,91,"deer",NA,NA,NA,NA
2015,"540","md",NA,146,146,0,3,143,49,"deer",NA,NA,NA,NA
2015,"540","wt",NA,92,61,31,2,90,42,"deer",NA,NA,NA,NA
2015,"560","all_deer",NA,774,628,132,5,766,410,"deer",NA,NA,NA,NA
2015,"560","md",NA,337,331,6,0,337,185,"deer",NA,NA,NA,NA
2015,"560","wt",NA,434,297,126,5,429,226,"deer",NA,NA,NA,NA
2015,"570","all_deer",NA,741,686,49,20,721,431,"deer",NA,NA,NA,NA
2015,"570","md",NA,433,430,3,6,427,241,"deer",NA,NA,NA,NA
2015,"570","wt",NA,308,257,46,14,294,191,"deer",NA,NA,NA,NA
2015,"575","all_deer",NA,1526,1280,243,29,1495,718,"deer",NA,NA,NA,NA
2015,"575","md",NA,769,766,3,12,754,356,"deer",NA,NA,NA,NA
2015,"575","wt",NA,758,514,240,17,741,362,"deer",NA,NA,NA,NA
2015,"580","all_deer",NA,845,772,70,26,820,541,"deer",NA,NA,NA,NA
2015,"580","md",NA,372,369,3,14,358,192,"deer",NA,NA,NA,NA
2015,"580","wt",NA,474,403,67,11,462,349,"deer",NA,NA,NA,NA
2015,"590","all_deer",NA,1814,1692,114,38,1776,941,"deer",NA,NA,NA,NA
2015,"590","md",NA,1361,1325,34,23,1337,659,"deer",NA,NA,NA,NA
2015,"590","wt",NA,453,367,80,14,439,283,"deer",NA,NA,NA,NA
2015,"600","all_deer",NA,907,864,40,6,899,554,"deer",NA,NA,NA,NA
2015,"600","md",NA,706,689,17,0,703,422,"deer",NA,NA,NA,NA
2015,"600","wt",NA,201,175,23,6,195,132,"deer",NA,NA,NA,NA
2015,"611","all_deer",NA,484,472,11,9,475,375,"deer",NA,NA,NA,NA
2015,"611","md",NA,381,375,6,6,375,292,"deer",NA,NA,NA,NA
2015,"611","wt",NA,103,98,6,3,100,83,"deer",NA,NA,NA,NA
2015,"620","all_deer",NA,713,672,40,6,707,501,"deer",NA,NA,NA,NA
2015,"620","md",NA,583,557,26,3,580,395,"deer",NA,NA,NA,NA
2015,"620","wt",NA,129,115,14,3,126,106,"deer",NA,NA,NA,NA
2015,"621","all_deer",NA,405,402,3,3,402,246,"deer",NA,NA,NA,NA
2015,"621","md",NA,368,368,0,3,365,220,"deer",NA,NA,NA,NA
2015,"621","wt",NA,37,34,3,0,37,26,"deer",NA,NA,NA,NA
2015,"622","all_deer",NA,175,175,0,3,172,138,"deer",NA,NA,NA,NA
2015,"622","md",NA,143,143,0,3,141,115,"deer",NA,NA,NA,NA
2015,"622","wt",NA,32,32,0,0,32,23,"deer",NA,NA,NA,NA
2015,"630","all_deer",NA,673,638,29,12,661,445,"deer",NA,NA,NA,NA
2015,"630","md",NA,485,471,9,3,482,317,"deer",NA,NA,NA,NA
2015,"630","wt",NA,187,167,20,9,179,129,"deer",NA,NA,NA,NA
2015,"631","all_deer",NA,103,97,6,6,97,60,"deer",NA,NA,NA,NA
2015,"631","md",NA,103,97,6,6,97,60,"deer",NA,NA,NA,NA
2015,"632","all_deer",NA,169,166,3,6,163,114,"deer",NA,NA,NA,NA
2015,"632","md",NA,163,160,3,3,160,111,"deer",NA,NA,NA,NA
2015,"632","wt",NA,6,6,0,3,3,3,"deer",NA,NA,NA,NA
2015,"640","all_deer",NA,783,748,34,6,777,584,"deer",NA,NA,NA,NA
2015,"640","md",NA,468,445,23,6,462,317,"deer",NA,NA,NA,NA
2015,"640","wt",NA,315,304,12,0,315,266,"deer",NA,NA,NA,NA
2015,"641","all_deer",NA,257,249,9,0,257,186,"deer",NA,NA,NA,NA
2015,"641","md",NA,94,92,3,0,94,46,"deer",NA,NA,NA,NA
2015,"641","wt",NA,163,157,6,0,163,140,"deer",NA,NA,NA,NA
2015,"650","all_deer",NA,556,516,40,6,550,378,"deer",NA,NA,NA,NA
2015,"650","md",NA,398,375,23,3,395,258,"deer",NA,NA,NA,NA
2015,"650","wt",NA,158,141,17,3,155,121,"deer",NA,NA,NA,NA
2015,"651","all_deer",NA,596,540,56,6,590,403,"deer",NA,NA,NA,NA
2015,"651","md",NA,394,358,36,0,394,240,"deer",NA,NA,NA,NA
2015,"651","wt",NA,202,182,20,6,196,163,"deer",NA,NA,NA,NA
2015,"652","all_deer",NA,47,44,0,0,47,38,"deer",NA,NA,NA,NA
2015,"652","md",NA,41,38,0,0,41,32,"deer",NA,NA,NA,NA
2015,"652","wt",NA,6,6,0,0,6,6,"deer",NA,NA,NA,NA
2015,"670","all_deer",NA,1227,1158,63,9,1215,969,"deer",NA,NA,NA,NA
2015,"670","md",NA,900,857,43,6,894,700,"deer",NA,NA,NA,NA
2015,"670","wt",NA,324,301,20,3,321,269,"deer",NA,NA,NA,NA
2015,"680","all_deer",NA,343,320,20,3,340,243,"deer",NA,NA,NA,NA
2015,"680","md",NA,326,303,20,0,326,225,"deer",NA,NA,NA,NA
2015,"680","wt",NA,17,17,0,3,14,17,"deer",NA,NA,NA,NA
2015,"690","all_deer",NA,1543,1432,108,12,1532,1053,"deer",NA,NA,NA,NA
2015,"690","md",NA,1230,1151,76,3,1227,835,"deer",NA,NA,NA,NA
2015,"690","wt",NA,313,281,32,9,304,218,"deer",NA,NA,NA,NA
2015,"700","all_deer",NA,2581,1881,675,42,2528,1362,"deer",NA,NA,NA,NA
2015,"700","md",NA,1839,1535,294,19,1814,1061,"deer",NA,NA,NA,NA
2015,"700","wt",NA,737,346,381,23,714,301,"deer",NA,NA,NA,NA
2015,"701","all_deer",NA,2072,1563,494,70,1993,1104,"deer",NA,NA,NA,NA
2015,"701","md",NA,1126,1105,21,6,1117,700,"deer",NA,NA,NA,NA
2015,"701","wt",NA,946,458,473,64,876,404,"deer",NA,NA,NA,NA
2015,"702","all_deer",NA,1322,1105,209,66,1254,739,"deer",NA,NA,NA,NA
2015,"702","md",NA,958,917,38,35,921,583,"deer",NA,NA,NA,NA
2015,"702","wt",NA,364,188,170,31,333,156,"deer",NA,NA,NA,NA
2015,"703","all_deer",NA,2612,1783,804,77,2524,1272,"deer",NA,NA,NA,NA
2015,"703","md",NA,1523,1240,280,12,1500,809,"deer",NA,NA,NA,NA
2015,"703","wt",NA,1089,543,525,64,1025,463,"deer",NA,NA,NA,NA
2015,"704","all_deer",NA,2749,2337,398,69,2677,1612,"deer",NA,NA,NA,NA
2015,"704","md",NA,2057,2006,51,35,2019,1322,"deer",NA,NA,NA,NA
2015,"704","wt",NA,692,331,347,34,658,291,"deer",NA,NA,NA,NA
2015,"705","all_deer",NA,4013,2866,1093,98,3901,2128,"deer",NA,NA,NA,NA
2015,"705","md",NA,2677,2081,577,38,2631,1443,"deer",NA,NA,NA,NA
2015,"705","wt",NA,1336,785,516,60,1270,685,"deer",NA,NA,NA,NA
2016,"100","all_deer",NA,1478,1171,298,40,1437,573,"deer",NA,NA,NA,NA
2016,"100","md",NA,212,206,6,3,209,82,"deer",NA,NA,NA,NA
2016,"100","wt",NA,1266,965,292,38,1228,492,"deer",NA,NA,NA,NA
2016,"101","all_deer",NA,1476,1187,280,38,1439,605,"deer",NA,NA,NA,NA
2016,"101","md",NA,121,121,0,0,121,42,"deer",NA,NA,NA,NA
2016,"101","wt",NA,1355,1066,280,38,1318,562,"deer",NA,NA,NA,NA
2016,"102","all_deer",NA,1280,988,281,52,1228,515,"deer",NA,NA,NA,NA
